ye zeng qiang ji	56-26686-S
ye zhan	27-65772-S,64-3619-B
ye zhan jun	64-3674-B
ye zhang	34-33207-B
ye zhe	17-66265-S,57-4518-S,67-34519-S
ye zhen	54-51870-B
ye zhong xin	13-59778-S
ye zhong xue	51-68477-S
ye zhu	34-32211-B
ye zhuan ye	60-63424-S
ye zi	34-26349-B,49-23118-S,54-51628-B
ye zi lie	54-51671-B
ye zi zhi	34-26387-B
ye zong hui	17-1532-B
ye zu	7-17918-S
ye1	4-63171-S,9-67308-S,14-34122-B,27-16853-S,28-18723-B,28-39489-S,34-7087-S,34-12203-S,34-26255-B,51-40192-B,52-24330-S,56-22089-B,70-42263-S
ye1 San1 shi4	54-41082-S
ye1 bang1	7-18002-S
ye1 cai4	34-26482-B,53-57763-S
ye1 cai4 hua1	34-26523-B
ye1 de2	37-33086-S
ye1 duo1	18-16144-S
ye1 fei4 shi2	14-59606-S
ye1 fu1	49-16344-S,66-1683-S
ye1 fu1 si1 ji1	66-14675-S
ye1 hu2	67-23010-S
ye1 la1	11-15488-S
ye1 li4 ba1	22-9235-S
ye1 nai3	34-26304-B
ye1 qin2	4-63295-S
ye1 suo1	36-12943-S
ye1 ting2	28-18754-B
ye1 wei2 qi2	43-11684-S
ye1 xing1 biao3	34-12273-S
ye1 you2	34-26441-B
ye1 zi5	34-26349-B
ye1 zi5 zhi1	34-26387-B
ye1 zu2	7-17918-S
ye2	5-59148-S,17-27182-S,18-40473-S,18-42817-S,28-51333-B,29-26797-B,41-41555-B,43-2192-S,51-26408-S,51-26510-S,51-26809-S
ye2 ye5	41-41598-B,51-29483-S
ye2 yu2	29-26848-B
ye3	1-56833-S,1-63844-S,3-10530-S,3-21403-B,8-20369-B,10-60340-S,11-10429-S,11-35762-S,12-1082-S,13-33136-S,15-36522-S,15-63792-B,16-3723-S,17-6724-S,18-34569-S,21-33321-S,21-62338-S,29-8933-S,30-57810-S,32-3540-S,32-49052-S,37-3826-S,39-35763-S,39-37941-S,39-47310-B,39-52449-S,39-52589-S,42-5232-S,43-38199-S,48-50120-S,54-18742-S,55-33280-S,57-37042-S,60-27843-S,64-2877-B,66-31120-S,69-3795-S,69-14376-S
ye3 Xian1 sheng5	55-33328-S
ye3 bu4	1-23518-S,3-21489-B
ye3 can1	64-4592-B
ye3 cao3	64-4325-B
ye3 che1	60-28030-S
ye3 dang3	15-36596-S
ye3 dian1 qie2	64-4510-B
ye3 er3	34-15879-S
ye3 gan1 lan2	64-3983-B
ye3 hai2 zi3	64-3371-B
ye3 hu1 sheng1	32-3585-S
ye3 hua1	64-4281-B
ye3 huo3	64-3729-B
ye3 jin1	8-20516-B
ye3 jin1 xue2	8-20559-B
ye3 jing4	64-3479-B
ye3 jiu4 shi4	3-21532-B
ye3 jiu4 shi4 shuo1	3-21588-B
ye3 lian4	8-20396-B
ye3 lian4 lu2	8-20444-B
ye3 ma3	31-49349-S,64-4631-B
ye3 man2	64-4363-B
ye3 man2 ren2	64-4417-B
ye3 mao1	64-4470-B
ye3 men2	3-21726-B
ye3 na4	50-949-S
ye3 niu2	64-3894-B
ye3 pao3	60-27965-S
ye3 qin2	64-4244-B
ye3 ren2	64-2946-B
ye3 sai4 pao3	60-27889-S
ye3 sheng1	64-4068-B
ye3 sheng1 dong4 wu4	64-4122-B
ye3 sheng1 mao1	64-4190-B
ye3 shi3	64-3127-B
ye3 shou4	64-3932-B
ye3 sou3 pu4 yan2	64-3028-B
ye3 tu4	64-2992-B
ye3 wai2 fang2 yang3	64-3272-B
ye3 wai4	64-3205-B
ye3 xian4	65-20555-S
ye3 xiang1	71-8781-S
ye3 xiao3 hui2	64-3425-B
ye3 xin1	42-10015-S,64-3549-B
ye3 xu3	3-21681-B
ye3 ya1	64-4673-B
ye3 ying2	64-3838-B
ye3 zhan4	64-3619-B
ye3 zhan4 jun1	64-3674-B
ye4	1-3691-S,1-46907-S,1-52525-S,1-73670-S,2-4964-S,2-69316-S,2-80884-S,3-6208-S,3-8353-S,3-31066-S,3-45397-S,4-19744-S,4-32672-S,4-46417-S,5-7414-S,6-4123-S,6-10897-S,6-16350-S,6-25510-S,6-25771-S,7-23631-S,7-55447-S,7-62497-S,8-10276-S,8-14769-S,8-48471-S,9-1447-S,9-11829-S,9-12030-S,9-18659-S,9-19264-S,9-32664-S,9-36743-S,9-49355-S,10-21671-S,10-50262-S,10-54022-S,10-55991-S,10-56226-S,11-11411-S,11-62063-S,12-30483-S,12-37324-S,12-38265-S,13-20118-S,13-30904-B,13-56944-S,13-59720-S,13-64669-S,14-17833-S,14-24286-S,15-9732-S,15-11560-S,15-13571-S,15-66587-S,15-69943-S,16-52294-S,16-56646-S,16-63127-S,17-447-B,17-11812-S,17-22855-S,17-66160-S,19-589-S,19-2018-S,19-18102-S,19-21835-S,19-26974-S,19-27268-S,19-60415-S,19-62236-S,19-66781-S,20-13782-S,20-39621-S,20-61990-S,21-10059-S,21-15905-S,21-16304-S,21-54429-S,21-55612-S,22-39322-S,22-48043-S,23-9240-S,23-20469-S,23-21524-S,23-22532-S,23-39884-S,23-65093-S,23-67534-S,24-11732-S,24-29405-S,24-62420-S,24-62831-S,25-34143-S,26-32613-S,27-36848-S,27-46673-S,27-53469-B,28-5414-S,28-21914-S,28-54220-S,29-26929-B,29-38865-S,29-44772-S,29-60491-S,30-69107-S,31-6607-S,31-33898-S,31-46061-S,32-1376-B,32-6888-B,32-27844-S,32-27919-S,32-43144-S,33-27232-S,33-34384-S,33-38423-S,33-39178-S,33-57201-S,34-12386-S,34-17009-S,34-28368-S,34-29758-S,34-32164-B,34-49174-S,34-61756-S,35-25037-S,35-62089-B,36-5225-S,36-7656-S,36-44601-S,36-53451-S,36-56568-S,37-9689-S,37-40400-S,37-53072-S,37-57947-S,37-59235-S,38-29262-S,38-37181-B,38-40652-S,38-42897-S,38-49369-S,39-24238-S,39-42377-S,39-52859-S,40-12372-S,41-4065-S,41-5354-B,41-17433-S,41-23468-B,41-31429-S,41-45084-S,41-52088-S,41-53569-S,43-8016-S,43-26605-S,43-32045-S,43-51877-S,43-53599-S,43-54755-S,44-15596-S,44-38230-S,45-17224-S,46-44384-S,47-3053-S,47-16151-S,47-33362-S,48-9272-S,48-10180-S,48-11495-S,48-50734-S,48-50907-S,48-54313-S,49-12830-S,49-25657-S,49-42442-S,50-10870-S,50-20825-S,50-57044-S,51-16029-S,51-68419-S,52-8432-S,52-16002-S,52-23746-S,52-36007-B,52-40647-S,53-10323-S,53-11463-S,53-35066-S,53-35399-S,53-44894-S,53-53312-S,54-11470-S,54-42186-S,54-50578-S,54-51183-B,56-26648-S,56-34016-S,56-57565-S,57-59792-S,58-9871-S,58-34684-S,58-52060-B,59-10542-S,60-63424-S,61-1920-S,61-4630-S,61-9959-S,61-25107-S,61-41251-S,62-13503-S,62-20413-S,62-44356-S,63-35784-B,63-39552-S,63-42940-S,63-51850-S,63-58187-S,64-19255-S,64-28747-S,64-29057-S,64-50831-B,65-37754-S,65-51233-S,66-65199-S,67-28086-S,67-34287-S,67-49095-S,68-4425-B,68-19296-B,68-20731-S,68-44318-S,69-12890-S,69-19197-B,69-24468-S,69-26711-S,69-30323-S,69-30444-S,69-58033-S,70-7962-S,71-24591-S,71-24722-S,71-27925-S,71-29389-S,71-57782-S,71-59398-S
ye4 Da4 xue2	10-26096-S,10-26876-S,12-37097-S,13-39231-S,33-41248-S,57-13200-S
ye4 Gao1 er3 fu1 qiu2 Xie2 hui4	51-68621-S
ye4 Gong1 si1	2-54968-S,2-64665-S
ye4 Yin2 hang2	2-64206-S,53-24742-S
ye4 an1	38-37965-B
ye4 ban1	17-1316-B
ye4 ban3 ben3	13-60159-S
ye4 ban4	17-705-B
ye4 bao1	38-38115-B
ye4 bian1	68-19544-B
ye4 bian4 huan4	6-25616-S
ye4 bing4	51-68556-S,56-26763-S
ye4 bing4 du2	9-33796-S
ye4 bu4	33-57261-S,61-41783-S
ye4 bu4 bi4 hu4	17-474-B
ye4 bu4 mian2	24-29453-S
ye4 cai2 jing1 ji2 tuan2	10-38385-S
ye4 cao3	1-40490-S
ye4 cha1	36-3719-S
ye4 cha4	17-746-B
ye4 che1	65-32731-S
ye4 cheng2 qiu2	66-59151-S
ye4 chi2	17-59666-S
ye4 chong2	1-40548-S
ye4 chou4	52-36223-B
ye4 chu1	31-45960-S
ye4 chuang1	44-57236-S
ye4 da4	34-32411-B
ye4 da4 xue2	21-56025-S
ye4 dan4	38-38011-B
ye4 dao1	33-50608-S
ye4 dao3	23-204-S
ye4 de5 ju4 tou2	21-56205-S
ye4 di3	68-19365-B
ye4 di4 qu1	23-39957-S
ye4 dian3 li3	43-54826-S
ye4 dian4	17-1085-B
ye4 duo1 zi1	28-54350-S
ye4 e2	41-31760-S
ye4 fa1 piao4	13-60248-S
ye4 fan4	22-48098-S
ye4 fang3	58-52103-B
ye4 fei3 xie4	16-52363-S
ye4 ge2 ming4	21-56355-S
ye4 gen1	34-32591-B
ye4 gong1 hui4	12-48644-S
ye4 gong1 ren2	43-32114-S
ye4 gong1 si1	2-62899-S,2-63209-S
ye4 guan3	20-59061-S
ye4 guan3 li3	4-46639-S,13-60323-S,41-53665-S
ye4 guan3 li3 shuo4 shi4	4-46725-S
ye4 guang1	17-662-B
ye4 gui1 gen1	54-50672-S
ye4 guo2	21-55885-S
ye4 guo2 zu3 zhi1	7-50293-S
ye4 hai3	34-32662-B
ye4 hao1	68-19504-B
ye4 he2 zuo4 hua4	61-41367-S
ye4 hu4	20-39851-S
ye4 hua4	13-59868-S,20-39791-S,21-55654-S,38-37215-B
ye4 hua4 guo2 jia1	21-55733-S
ye4 hua4 qi4	38-37255-B
ye4 hua4 shi2 you2 qi4	38-37327-B
ye4 huan2 jing4	5-7504-S
ye4 ji1 gou4	13-60080-S
ye4 ji1 qi4	15-15939-S
ye4 ji1 xie4	61-41484-S
ye4 ji2 ti3 hua4	61-41852-S
ye4 ji2 tuan2	1-52645-S,4-47046-S
ye4 ji4	32-56324-S,34-33105-B,54-50620-S
ye4 jia1	4-46570-S,20-13845-S
ye4 jian1	17-1908-B
ye4 jian1 wang3 lu4	4-46947-S
ye4 jiao4 yu4	2-77669-S,20-39952-S
ye4 jie4	34-32720-B
ye4 jie4 biao1 zhun3	34-32761-B
ye4 jing1	34-33064-B,38-37678-B
ye4 jing1 ping2	38-37726-B
ye4 jing1 xian3 shi4	38-37793-B
ye4 jing1 xian3 shi4 qi4	38-37876-B
ye4 jing1 yu2 qin2	34-32835-B
ye4 jing3	17-1167-B
ye4 ju4 ren2	61-4695-S
ye4 kong1	17-1489-B
ye4 lai2 xiang1	17-590-B
ye4 li3	17-1779-B
ye4 lian2 he2 zu3 zhi1	4-46841-S
ye4 lian4	43-32188-S
ye4 lin2	64-19309-S
ye4 liu2	38-38059-B
ye4 lu4 shui5	1-5743-S
ye4 lu:4	17-66205-S,21-10146-S
ye4 lu:4 su4	54-52237-B
ye4 lu:4 ti3	54-52290-B
ye4 lun2	54-52630-B
ye4 lun2 ji1 xie4	54-52676-B
ye4 ma3	68-19461-B
ye4 mai4	54-52464-B
ye4 mai4 xu4	54-52534-B
ye4 man4 man4	65-12716-S
ye4 mang2 zheng4	17-1416-B
ye4 mao1 zi5	17-1846-B
ye4 mao2	52-36046-B
ye4 mei4	16-52636-S
ye4 mian4	68-19584-B
ye4 mu4	17-953-B
ye4 mu4 jiang4 lin2	17-1020-B
ye4 nei4 wang3 lu4	4-46472-S
ye4 niao3	17-2045-B
ye4 pai4	4-19803-S
ye4 pian4	54-52052-B
ye4 pian4 zhuang4	54-52111-B
ye4 pin3	21-55822-S
ye4 ping2 fen1 dian3	31-46140-S
ye4 qing1	48-3423-S
ye4 qing1 she2	48-3509-S
ye4 qing2	1-5684-S
ye4 qu1	13-59930-S,61-41304-S
ye4 qu3	17-1211-B,20-62357-S
ye4 ren2 cai2	20-39715-S
ye4 ren2 yuan2	24-11787-S
ye4 san1 geng1	10-56059-S
ye4 she4 ji4	21-56283-S,50-10912-S
ye4 sheng1	43-54890-S,52-36090-B
ye4 sheng1 chan3 he2 zuo4 she4	61-41657-S
ye4 sheng1 huo2	17-1360-B
ye4 shi1	34-32537-B
ye4 shi2 hou5	41-31615-S
ye4 shi4	17-908-B,23-40052-S
ye4 shou1 ru4	41-31552-S
ye4 shou3	14-58344-S,68-19631-B
ye4 shu4	64-19374-S
ye4 shui4	41-31689-S,41-53609-S
ye4 suan1	54-52799-B
ye4 tai4	38-37546-B
ye4 tai4 shui3	38-37593-B
ye4 ti3	38-38155-B
ye4 wan3	17-1129-B
ye4 wei3 yuan2 hui4	15-13746-S
ye4 wo1	52-36185-B
ye4 wu4	34-32260-B,64-29109-S
ye4 wu4 su4 zhi4	34-32311-B
ye4 xi4 tong3	5-7582-S,50-9242-S
ye4 xian2 san3	40-55088-S
ye4 xian4	10-50301-S,13-56983-S
ye4 xian4 dai4 hua4	21-56112-S,61-41561-S
ye4 xiang1	44-57296-S
ye4 xiang1 mu4	17-1983-B
ye4 xiao1	17-802-B
ye4 xiao1 r5	17-842-B
ye4 xiao4	17-1255-B
ye4 xie2 hui4	2-61549-S
ye4 xin1	68-19419-B
ye4 xing1 biao3	34-12456-S
ye4 xing1 yun2	1-40417-S
ye4 xing2	17-1596-B
ye4 xing2 jun1	17-1721-B
ye4 xing2 wei2	13-60403-S
ye4 xing2 xing4	17-1666-B
ye4 xing4 fei4 yan2	17-33826-S
ye4 xu4	54-51749-B
ye4 xue2 xiao4	2-77561-S
ye4 ya1	38-37415-B
ye4 ya1 qian1 jin1 ding3	38-37465-B
ye4 ya2	52-36283-B
ye4 yan2	37-43876-S,68-19327-B
ye4 ye4	7-23631-S
ye4 yi3	34-32498-B
ye4 yin2 hang2	10-38497-S,13-60498-S
ye4 ying1	17-2095-B
ye4 ying4 yong4	13-60001-S
ye4 you2 min2	40-55024-S
ye4 yu2	34-33446-B
ye4 yu2 ai4 hao3 zhe3	34-33633-B
ye4 yu2 da4 xue2	34-33513-B
ye4 yu2 jiao4 yu4	34-33713-B
ye4 yu2 zhe3	34-33803-B
ye4 yuan2	41-31486-S,47-15993-S
ye4 yuan2 qu1	21-55954-S
ye4 zeng1 qiang2 ji4	56-26686-S
ye4 zhan4	27-65772-S
ye4 zhang4	34-33207-B
ye4 zhe3	17-66265-S,57-4518-S,67-34519-S
ye4 zhen3	54-51870-B
ye4 zhong1 xin1	13-59778-S
ye4 zhong1 xue2	51-68477-S
ye4 zhu3	34-32211-B
ye4 zhuan1 ye4	60-63424-S
ye4 zi5	49-23118-S,54-51628-B
ye4 zi5 lie4	54-51671-B
ye4 zong3 hui4	17-1532-B
ye5	17-27250-S,18-42765-S,19-42444-S,41-41598-S,51-29270-S,51-29483-S
ye5 ling3	51-29349-S
